,Unnamed: 0,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes,Metadata,Text_Length
11303,463,18351164.0,Apratim Green & Blue Printed Leheriya Dupatta,1199.0,Green,Apratim,http://assets.myntassets.com/assets/images/18351164/2022/5/20/bef06ae9-4262-4058-bba9-0abe63357aad1653037836709ApratimWomenGreenDupatta1.jpg,,,"Green and blue leheriya printed dupatta has leheriya technique,,  embellished borderCotton Blend<br>Hand WashLength: 89 inch, Width: 40 inch","{'Border': 'Embellished', 'Fabric': 'Cotton Blend', 'Occasion': 'Party', 'Ornamentation': 'NA', 'Pattern': 'Printed', 'Print or Pattern Type': 'Leheriya', 'Sustainable': 'Regular', 'Technique': 'Leheriya', 'Wash Care': 'Hand Wash', 'Wedding': 'Guests & Gifting'}","{'name': 'Apratim Green & Blue Printed Leheriya Dupatta', 'color': 'Green', 'brand': 'Apratim'}",19
10783,933,17589242.0,EthnoVogue Beige & Green Embellished Zardozi Made to Measure Lehenga & Blouse With Dupatta,8740.0,Beige,EthnoVogue,http://assets.myntassets.com/assets/images/17589242/2022/5/11/799697c2-88d2-4b2c-92bb-f4278a9c14891652261424512-EthnoVogue-Made-To-Measure-Beige-Embroidery-N-Green-Georgett-1.jpg,,,"Beige and green embellished lehenga choli with dupatta, zardozi<br>Beige embellished made to measure blouse, short sleeves, zip closure<br>Green solid made to measure lehenga, has drawstring closure, flared hem<br>Beige solid dupatta, taping borderLehenga: Poly georgette<br>Blouse: Net<br>Dupatta: Net<br>Dry cleanThe model ( 5'7 ) is wearing size 32/42<br>Dupatta length:?","{'Blouse Closure': 'Zip', 'Blouse Fabric': 'Net', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Solid', 'Choli Stitch': 'Made to Measure', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Net', 'Dupatta Pattern': 'Solid', 'Hemline': 'Flared', 'Lehenga Closure': 'Drawstring', 'Lehenga Fabric': 'Poly Georgette', 'Lehenga Lining Fabric': 'Poly Crepe', 'Lehenga Stitch': 'Made to Measure', 'Neck': 'NA', 'Ornamentation': 'Zardozi', 'Regions': 'All', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Pattern': 'Embellished', 'Wedding': 'Bride & Wedding Squad'}","{'name': 'EthnoVogue Beige & Green Embellished Zardozi Made to Measure Lehenga & Blouse With Dupatta', 'color': 'Beige', 'brand': 'EthnoVogue'}",46
3914,944,9571497.0,FableStreet Women Maroon Solid A-Line Skirt,2395.0,Maroon,FableStreet,http://assets.myntassets.com/assets/images/9571497/2019/7/11/ab6fcd98-e82b-495f-85c1-47d431cd79821562840651858--FableStreet-Women-Maroon-Solid-A-Line-Skirt-985156284065091-1.jpg,,,"Maroon solid A-line skirt, has a waistband, slip-on closure, curved hem and two front pockets<br>The model (height 5'8"") is wearing size SCotton Blend <br>Machine Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Zip', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Curved', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash'}","{'name': 'FableStreet Women Maroon Solid A-Line Skirt', 'color': 'Maroon', 'brand': 'FableStreet'}",25
5443,493,13495570.0,GRACIT Women White Embroidered Palazzos,1249.0,White,GRACIT,http://assets.myntassets.com/assets/images/productimage/2021/1/21/df1b112a-827d-44f1-ac26-5307ce16e5b31611227294030-1.jpg,25.0,3.6,"A pair of White embroidered woven flared fit Palazzos, sheer with half lining, and drawstring closureThe model (height 5'8"") is wearing a size 28Material: Cotton<br>  Machine Wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fit': 'Straight', 'Length': 'Regular', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Geometric', 'Sustainable': 'Regular', 'Transparency': 'Sheer with Half Lining', 'Waistband': 'Elasticated', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}","{'name': 'GRACIT Women White Embroidered Palazzos', 'color': 'White', 'brand': 'GRACIT'}",28
1237,247,16043050.0,STREET 9 Woman Charming Maroon Solid Cropped Top,1499.0,Maroon,STREET 9,http://assets.myntassets.com/assets/images/16043050/2021/12/6/600c49a9-bb88-455c-a95f-8e70b27fbd691638768962434-STREET-9-Women-Tops-1471638768962030-1.jpg,25.0,3.92,"Everyone's attention will be on you when you wear this stylish top. Sporting an eye-catching square neck, this top also features pretty sleeveless shoulder straps.&nbsp;<ul><li>Charming maroon shade</li><li>Classic solid pattern</li><li>Square neck</li><li>Sleeveless shoulder straps</li><li>Cotton blend, machine wash</li></ul><b>Trend Alert</b><br>Cropped length refers to any item that is shorter than usual. This style often lends a contemporary and distinct look.95% Cotton, 5% Spandex<br>Machine WashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': '', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Knits', 'Multipack Set': 'NA', 'Neck': 'Square Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Shoulder Straps', 'Style Tip': 'Amp up your look with sparkly hoop earrings, a pair of kitten heels, and brown oval sunglasses', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'High-Low', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Where-to-wear': 'Ideal for spending a weekend with your besties', 'taxMaterial': 'NA'}","{'name': 'STREET 9 Woman Charming Maroon Solid Cropped Top', 'color': 'Maroon', 'brand': 'STREET 9'}",67
3074,104,18215396.0,Popwings Women Above Knee-Length Black Pencil Skirts,1299.0,Black,Popwings,http://assets.myntassets.com/assets/images/18215396/2022/5/10/a8e9ecdb-c1b6-4027-bff1-0bc042b993e91652179404236PopwingsWomenAboveKnee-LengthBlackPencilSkirts1.jpg,18.0,4.277777777777778,"<p>Black solid pencil knee-length skirt, has an elasticated waistband<br>front button detail<br>slip-on closure<br>straight hem, and side slit</p><p>Model height is 5'8"" and wearing S size</p><p>Regular machine wash, do not wash with colorful clothes, no chlorine</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'regular machine wash with cold water, light color clothes saperately. do not kep in water for long time. dry in shadow', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'popwings e-commerce private limited', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'Slits', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Style Tip': 'style up this solid skirt with a white top and a trendy pure.', 'Sub Trend': 'New Basics', 'Surface Styling': 'Layered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA', 'Where-to-wear': 'casual, parties, regular, holiays, night out, work wear'}","{'name': 'Popwings Women Above Knee-Length Black Pencil Skirts', 'color': 'Black', 'brand': 'Popwings'}",33
9821,611,13824442.0,Rajnandini Pink & Golden Embellished Semi Stitched Dress Material,4330.0,Pink,Rajnandini,http://assets.myntassets.com/assets/images/13824442/2021/4/12/e78c1d9c-e228-4dc4-8451-dea9d0bf6ac91618212332545RajnandiniWomensLightPinkChanderiSilkEmbellishedUnstitchedSa1.jpg,,,"Pink and gold-toned embellished semi stitched&nbsp;dress material<br>Pink and gold-toned embellished kurta fabric<br>Pink solid bottom fabric<br>Pink and golden woven design dupatta, has fringed border<br>Disclaimer: Images are for referral purposes only. The actual product is semi stitchedKurta fabric: silk blend<br>Bottom fabric: shantoon<br>Dupatta fabric: silk blend<br>Hand-washKurta fabric length: 2.5 metres<br>Bottom fabric length: 2.5 metres<br>Dupatta length: 2.25 metres (approx.)","{'Bottom Fabric': 'Shantoon', 'Bottom Pattern': 'Solid', 'Dupatta Border': 'Fringed', 'Dupatta Fabric': 'Silk Blend', 'Dupatta Pattern': 'Woven Design', 'Kurta Fabric': 'Silk Blend', 'Kurta Pattern': 'Embellished', 'Occasion': 'Festive', 'Ornamentation': 'Beads and Stones', 'Print or Pattern Type': 'Floral', 'Set Content': 'Kurta Fabric Bottom Fabric and Dupatta', 'Stitch': 'Semi-Stitched', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Wedding': 'Guests & Gifting'}","{'name': 'Rajnandini Pink & Golden Embellished Semi Stitched Dress Material', 'color': 'Pink', 'brand': 'Rajnandini'}",55
14316,976,18778024.0,Kalt Women Rust & Black Floral Printed Cardigan,2499.0,Rust,Kalt,http://assets.myntassets.com/assets/images/18778024/2022/6/18/5ad2ac28-53ed-49ab-ad77-7d41bb26d8821655554902211KaltWomenRustSweaters1.jpg,,,"Rust printed cardigan ,has a v-neck,  na pockets, long sleeves,  button closure, ribbed hem<p>Acrylic</p>The model (height 5'8) is wearing a size S","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Acrylic', 'Hemline': 'Ribbed', 'Knit or Woven': 'Knitted', 'Length': 'Regular', 'Multipack Set': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Long Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Cardigan', 'Wash Care': 'Machine Wash'}","{'name': 'Kalt Women Rust & Black Floral Printed Cardigan', 'color': 'Rust', 'brand': 'Kalt'}",24
3551,581,13917688.0,FableStreet Women Purple Solid Regular Fit Regular Shorts,1595.0,Purple,FableStreet,http://assets.myntassets.com/assets/images/productimage/2021/3/19/b182ca7a-9b77-4136-819d-998a6588d5a81616150830816-1.jpg,7.0,3.142857142857143,"Purple solid  regular shorts and slip-on closureRegular Fit<br> The model (height 5'8"") is wearing a size 28Material: Cotton","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fit': 'Regular Fit', 'Knit or Woven': 'Woven', 'Length': 'Knee Length', 'Main Trend': 'New Basics', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Regular Shorts', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash'}","{'name': 'FableStreet Women Purple Solid Regular Fit Regular Shorts', 'color': 'Purple', 'brand': 'FableStreet'}",19
101,101,9369411.0,Myshka Women Black & White Striped Straight Kurta,1699.0,Black,Myshka,http://assets.myntassets.com/assets/images/9369411/2019/5/8/1d6b0f2e-7f14-4569-88ad-5c517815b0691557305744107-Myshka-Women-Kurtis-5611557305742371-1.jpg,1384.0,4.070086705202312,"Black and white striped straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits, half button placketCotton<br> Machine-washThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Striped', 'Print or Pattern Type': 'Striped', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}","{'name': 'Myshka Women Black & White Striped Straight Kurta', 'color': 'Black', 'brand': 'Myshka'}",28
12417,587,15921440.0,Biba Women Mustard & Golden Floral Embroidered Jacket,6950.0,Mustard,Biba,http://assets.myntassets.com/assets/images/15921440/2021/11/30/b700e1da-c9bd-41db-878d-0a9dbd9e877f1638272311559-Biba-Women-Jackets-7591638272310744-1.jpg,,,"Mustard and gold floral self design tailored embroidered&nbsp;jacket, has a mandarin collar, 2 pockets, button closure, sleeveless, straight hemline, and a cotton liningShell: 100% viscose rayon&nbsp;<br>Lining : 100% cotton&nbsp;<br>Dry-cleanThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'Garment Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Collar': 'Mandarin Collar', 'Fabric': 'Viscose Rayon', 'Features': 'NA', 'Hemline': 'Straight', 'Length': 'Regular', 'Lining Fabric': 'Cotton', 'Main Trend': 'NA', 'Number of Pockets': '2', 'Occasion': 'Formal', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Sleeveless', 'Sport': 'NA', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Technology': 'NA', 'Technology Present': 'No', 'Type': 'Tailored Jacket', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven'}","{'name': 'Biba Women Mustard & Golden Floral Embroidered Jacket', 'color': 'Mustard', 'brand': 'Biba'}",37
4760,800,15812642.0,SQew Women Blue & White Checked Slim Fit Cotton Cigarette Trousers,2750.0,Blue,SQew,http://assets.myntassets.com/assets/images/15812642/2021/10/14/99f6086d-6ccc-4e89-a8a0-bbe86686820c1634215217595SQewWomenRedCheckedSlimFitCigeretteTrousers1.jpg,,,"<ul><li>Blue and white&nbsp;woven cigarette</li><li>Slim fit</li><li>Mid-rise</li><li>Length: three-fourth length</li><li>Pattern: checked</li><li>Flat-front, with no pleats design</li><li>Feature: plain</li><li>2 pockets</li></ul>Cotton<br>Machine wash with similar colours<br>Do not bleach<br>Do not tumble dry<br>Cool iron<br>Do not dry clean<br> Fit: Slim Fit <br> The model (height 5'8) is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '443,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Brand Fit Name': 'NA', 'Care for me': '', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Features': 'Plain', 'Fit': 'Slim Fit', 'Fly Type': 'Zip', 'Length': 'Three-Fourth Length', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Checked', 'Print or Pattern Type': 'Checked', 'Sustainable': 'Regular', 'Type': 'Cigarette Trousers', 'Type of Pleat': 'Flat-Front', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven'}","{'name': 'SQew Women Blue & White Checked Slim Fit Cotton Cigarette Trousers', 'color': 'Blue', 'brand': 'SQew'}",40
11660,820,15043248.0,Dupatta Bazaar Yellow & White Ethnic Motifs Embroidered Dupatta with Chikankari,2499.0,Yellow,Dupatta Bazaar,http://assets.myntassets.com/assets/images/15043248/2021/8/5/59fc959f-d142-44e0-8f91-70374e854c001628176553361DupattaBazaarWomensYellowChiffondupattawithheavylucknowiwork1.jpg,4.0,4.75,"Yellow and white ethnic motifs embroidered dupatta chikankari,  fringed borderPoly chiffon <br> Hand washLength: 2.25 mtr<br>Width: 0.9 mtr","{'Border': 'Fringed', 'Fabric': 'Poly Chiffon', 'Occasion': 'Daily', 'Ornamentation': 'Chikankari', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Hand Wash'}","{'name': 'Dupatta Bazaar Yellow & White Ethnic Motifs Embroidered Dupatta with Chikankari', 'color': 'Yellow', 'brand': 'Dupatta Bazaar'}",19
5942,2,12693276.0,Tokyo Talkies Women Green Solid Capri Jumpsuit,2999.0,Green,Tokyo Talkies,http://assets.myntassets.com/assets/images/productimage/2020/10/9/d7e77fad-d471-4d61-88ce-c5a157b9ba201602195385765-1.jpg,583.0,4.253859348198971,"Green solid capri jumpsuit, has a shirt collar, three-quarter sleeves<br>Comes with a beltThe model (height 5'8'') is wearing a size SMaterial: Polyester<br>  Machine Wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Button', 'Fabric': 'Polyester', 'Neck': 'Shirt Collar', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Three-Quarter Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Capri Jumpsuit', 'Wash Care': 'Machine Wash'}","{'name': 'Tokyo Talkies Women Green Solid Capri Jumpsuit', 'color': 'Green', 'brand': 'Tokyo Talkies'}",25
7772,342,17241060.0,ADA Grey & White Ethnic Motifs Embroidered Chikankari Kurti,1790.0,Grey,ADA,http://assets.myntassets.com/assets/images/17241060/2022/3/4/d583fd7c-7115-40d5-8712-458016cf3e6e1646389918632-Grey-Cotton-Hand-Embroidered-Chikankari-Kurti-13516463899180-1.jpg,10.0,4.7,"<ul> <li> Grey and white straight kurti </li> <li> Ethnic motifs embroidered </li> <li> Round neck,  long,  regular sleeves </li> <li> Chikankari detail </li> <li> Machine weave regular cotton blend </li> </ul><br>Size worn by the model: 36<br>Chest: 32''<br>Height: 5'5''<br>Cotton blend<br>Handwash","{'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Design Styling': 'Regular', 'Fabric': 'Cotton Blend', 'Hemline': 'Straight', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Chikankari', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Sustainable': 'Sustainable', 'Technique': 'NA', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}","{'name': 'ADA Grey & White Ethnic Motifs Embroidered Chikankari Kurti', 'color': 'Grey', 'brand': 'ADA'}",42
3622,652,17715932.0,Athena Women Elegant Lavender Abstract Summer Shorts,1499.0,Lavender,Athena,http://assets.myntassets.com/assets/images/17715932/2022/4/7/c44416b1-6d95-4851-a3bd-b7d956fd54b71649309290836-Athena-Mauve-Tie-n-Dye-shorts-5871649309290338-1.jpg,,,"Smart and fashionable, these shorts will make heads turn anywhere you go. They come with a lovely abstract print and button closure to complete your look.&nbsp;<ul><li>Elegant lavender hue</li><li>Chic abstract print</li><li>Mid-rise waist</li><li>Button closure</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Designed in joyful and floral prints, summer shorts have a laid-back vibe and are perfect for the not-so-cool seasons. Made from schiffli, cotton, lace, linen, and denim, they feature interesting details, such as tie-ups, paper bag waists, frayed hems, cuffed hems, A-line fits, and oversized fits that make them stand apart.Polyester<br>MachinewashRegular Fit <br> The model (height 5'8) is wearing a size 28","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Polyester', 'Fabric 2': 'NA', 'Fabric Type': 'NA', 'Fit': 'Regular Fit', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Main Trend': 'Tie and Dye', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Sport': 'NA', 'Style Tip': 'shorts', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Regular Shorts', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash'}","{'name': 'Athena Women Elegant Lavender Abstract Summer Shorts', 'color': 'Lavender', 'brand': 'Athena'}",96
